product_id,name,time,source,intended_usage,tdp (W),cores,threads
AMD Ryzen™ 9 5980HX,AMD Ryzen™ 9 5980HX,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,45+,8,16
AMD Ryzen™ 9 5980HS,AMD Ryzen™ 9 5980HS,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,8,16
AMD Ryzen™ 9 5950X,AMD Ryzen™ 9 5950X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,105,16,32
AMD Ryzen™ 9 5900XT,AMD Ryzen™ 9 5900XT,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,105,16,32
AMD Ryzen™ 9 5900X,AMD Ryzen™ 9 5900X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,105,12,24
AMD Ryzen™ 9 5900HX,AMD Ryzen™ 9 5900HX,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,45+,8,16
AMD Ryzen™ 9 5900HS,AMD Ryzen™ 9 5900HS,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,8,16
AMD Ryzen™ 9 5900 (OEM Only),AMD Ryzen™ 9 5900 (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,12,24
AMD Ryzen™ 7 5825U,AMD Ryzen™ 7 5825U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,8,16
AMD Ryzen™ 7 5825C,AMD Ryzen™ 7 5825C,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,8,16
AMD Ryzen™ 7 5800X3D,AMD Ryzen™ 7 5800X3D,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,105,8,16
AMD Ryzen™ 7 5800XT,AMD Ryzen™ 7 5800XT,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,105,8,16
AMD Ryzen™ 7 5800X,AMD Ryzen™ 7 5800X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,105,8,16
AMD Ryzen™ 7 5800U,AMD Ryzen™ 7 5800U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,8,16
AMD Ryzen™ 7 5800HS,AMD Ryzen™ 7 5800HS,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,8,16
AMD Ryzen™ 7 5800H,AMD Ryzen™ 7 5800H,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,45,8,16
AMD Ryzen™ 7 5800 (OEM Only),AMD Ryzen™ 7 5800 (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,8,16
AMD Ryzen™ 7 5705GE,AMD Ryzen™ 7 5705GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,8,16
AMD Ryzen™ 7 5705G,AMD Ryzen™ 7 5705G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,8,16
AMD Ryzen™ 7 5700X3D,AMD Ryzen™ 7 5700X3D,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,105,8,16
AMD Ryzen™ 7 5700X,AMD Ryzen™ 7 5700X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,8,16
AMD Ryzen™ 7 5700U,AMD Ryzen™ 7 5700U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,8,16
AMD Ryzen™ 7 5700GE,AMD Ryzen™ 7 5700GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,8,16
AMD Ryzen™ 7 5700G,AMD Ryzen™ 7 5700G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,8,16
AMD Ryzen™ 7 5700,AMD Ryzen™ 7 5700,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,8,16
AMD Ryzen™ 5 5625U,AMD Ryzen™ 5 5625U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,6,12
AMD Ryzen™ 5 5625C,AMD Ryzen™ 5 5625C,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,6,12
AMD Ryzen™ 5 5605GE,AMD Ryzen™ 5 5605GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,6,12
AMD Ryzen™ 5 5605G,AMD Ryzen™ 5 5605G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
AMD Ryzen™ 5 5600X3D,AMD Ryzen™ 5 5600X3D,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,105,6,12
AMD Ryzen™ 5 5600X,AMD Ryzen™ 5 5600X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
AMD Ryzen™ 5 5600U,AMD Ryzen™ 5 5600U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,6,12
AMD Ryzen™ 5 5600HS,AMD Ryzen™ 5 5600HS,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,6,12
AMD Ryzen™ 5 5600H,AMD Ryzen™ 5 5600H,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,45,6,12
AMD Ryzen™ 5 5600XT,AMD Ryzen™ 5 5600XT,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
AMD Ryzen™ 5 5600T,AMD Ryzen™ 5 5600T,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
AMD Ryzen™ 5 5600GT,AMD Ryzen™ 5 5600GT,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
AMD Ryzen™ 5 5600GE,AMD Ryzen™ 5 5600GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,6,12
AMD Ryzen™ 5 5600G,AMD Ryzen™ 5 5600G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
AMD Ryzen™ 5 5600,AMD Ryzen™ 5 5600,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
AMD Ryzen™ 5 5560U,AMD Ryzen™ 5 5560U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,6,12
AMD Ryzen™ 5 5500U,AMD Ryzen™ 5 5500U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,6,12
AMD Ryzen™ 5 5500H,AMD Ryzen™ 5 5500H,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,45,4,8
AMD Ryzen™ 5 5500GT,AMD Ryzen™ 5 5500GT,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
AMD Ryzen™ 5 5500,AMD Ryzen™ 5 5500,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
AMD Ryzen™ 3 5425U,AMD Ryzen™ 3 5425U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,8
AMD Ryzen™ 3 5425C,AMD Ryzen™ 3 5425C,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,8
AMD Ryzen™ 3 5400U,AMD Ryzen™ 3 5400U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,8
AMD Ryzen™ 3 5305GE,AMD Ryzen™ 3 5305GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,4,8
AMD Ryzen™ 3 5305G,AMD Ryzen™ 3 5305G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,4,8
AMD Ryzen™ 3 5300U,AMD Ryzen™ 3 5300U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,8
AMD Ryzen™ 3 5300GE (OEM Only),AMD Ryzen™ 3 5300GE (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,4,8
AMD Ryzen™ 3 5300G (OEM Only),AMD Ryzen™ 3 5300G (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,4,8
AMD Ryzen™ 3 5125C,AMD Ryzen™ 3 5125C,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,2,4
AMD Ryzen™ 7 PRO 4750U,AMD Ryzen™ 7 PRO 4750U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,8,16
AMD Ryzen™ 7 PRO 4750GE,AMD Ryzen™ 7 PRO 4750GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,8,16
AMD Ryzen™ 7 PRO 4750G,AMD Ryzen™ 7 PRO 4750G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,8,16
AMD Ryzen™ 5 PRO 4655GE,AMD Ryzen™ 5 PRO 4655GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,6,12
AMD Ryzen™ 5 PRO 4655G,AMD Ryzen™ 5 PRO 4655G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
AMD Ryzen™ 5 PRO 4650U,AMD Ryzen™ 5 PRO 4650U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,6,12
AMD Ryzen™ 5 PRO 4650GE,AMD Ryzen™ 5 PRO 4650GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,6,12
AMD Ryzen™ 5 PRO 4650G,AMD Ryzen™ 5 PRO 4650G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
AMD Ryzen™ 3 PRO 4450U,AMD Ryzen™ 3 PRO 4450U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,8
AMD Ryzen™ 3 PRO 4355GE,AMD Ryzen™ 3 PRO 4355GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,4,8
AMD Ryzen™ 3 PRO 4355G,AMD Ryzen™ 3 PRO 4355G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,4,8
AMD Ryzen™ 3 PRO 4350GE,AMD Ryzen™ 3 PRO 4350GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,4,8
AMD Ryzen™ 3 PRO 4350G,AMD Ryzen™ 3 PRO 4350G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,4,8
AMD Ryzen™ 9 4900HS,AMD Ryzen™ 9 4900HS,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,8,16
AMD Ryzen™ 9 4900H,AMD Ryzen™ 9 4900H,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35-54,8,16
AMD Ryzen™ 7 4980U Microsoft Surface® Edition,AMD Ryzen™ 7 4980U Microsoft Surface® Edition,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,8,16
AMD Ryzen™ 7 4800U,AMD Ryzen™ 7 4800U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,8,16
AMD Ryzen™ 7 4800HS,AMD Ryzen™ 7 4800HS,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,45,8,16
AMD Ryzen™ 7 4800H,AMD Ryzen™ 7 4800H,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,45,8,16
AMD Ryzen™ 7 4700U,AMD Ryzen™ 7 4700U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,8,8
AMD Ryzen™ 7 4700GE (OEM Only),AMD Ryzen™ 7 4700GE (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,8,16
AMD Ryzen™ 7 4700G (OEM Only),AMD Ryzen™ 7 4700G (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,8,16
AMD Ryzen™ 5 4680U Microsoft Surface® Edition,AMD Ryzen™ 5 4680U Microsoft Surface® Edition,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,6,12
AMD Ryzen™ 5 4600U,AMD Ryzen™ 5 4600U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,6,12
AMD Ryzen™ 5 4600H,AMD Ryzen™ 5 4600H,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,45,6,12
AMD Ryzen™ 5 4600GE (OEM Only),AMD Ryzen™ 5 4600GE (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,6,12
AMD Ryzen™ 5 4600G,AMD Ryzen™ 5 4600G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
AMD Ryzen™ 5 4500U,AMD Ryzen™ 5 4500U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,6,6
AMD Ryzen™ 5 4500,AMD Ryzen™ 5 4500,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
AMD Ryzen™ 3 4300U,AMD Ryzen™ 3 4300U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,4
AMD Ryzen™ 3 4300GE (OEM Only),AMD Ryzen™ 3 4300GE (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,4,8
AMD Ryzen™ 3 4300G (OEM Only),AMD Ryzen™ 3 4300G (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,4,8
AMD Ryzen™ 3 4100,AMD Ryzen™ 3 4100,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,4,8
AMD Ryzen™ Threadripper™ PRO 3995WX,AMD Ryzen™ Threadripper™ PRO 3995WX,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,280,64,128
AMD Ryzen™ Threadripper™ PRO 3975WX,AMD Ryzen™ Threadripper™ PRO 3975WX,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,280,32,64
AMD Ryzen™ Threadripper™ PRO 3955WX,AMD Ryzen™ Threadripper™ PRO 3955WX,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,280,16,32
AMD Ryzen™ Threadripper™ PRO 3945WX,AMD Ryzen™ Threadripper™ PRO 3945WX,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,280,12,24
AMD Ryzen™ Threadripper™ 3990X,AMD Ryzen™ Threadripper™ 3990X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,280,64,128
AMD Ryzen™ Threadripper™ 3970X,AMD Ryzen™ Threadripper™ 3970X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,280,32,64
AMD Ryzen™ Threadripper™ 3960X,AMD Ryzen™ Threadripper™ 3960X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,280,24,48
AMD Ryzen™ 9 PRO 3900,AMD Ryzen™ 9 PRO 3900,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,12,24
AMD Ryzen™ 7 PRO 3700U,AMD Ryzen™ 7 PRO 3700U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,8
AMD Ryzen™ 7 PRO 3700,AMD Ryzen™ 7 PRO 3700,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,8,16
AMD Ryzen™ 5 PRO 3600,AMD Ryzen™ 5 PRO 3600,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
AMD Ryzen™ 5 PRO 3500U,AMD Ryzen™ 5 PRO 3500U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,8
AMD Ryzen™ 5 PRO 3400GE,AMD Ryzen™ 5 PRO 3400GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,4,8
AMD Ryzen™ 5 PRO 3400G,AMD Ryzen™ 5 PRO 3400G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,4,8
AMD Ryzen™ 5 PRO 3350GE,AMD Ryzen™ 5 PRO 3350GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,4,4
AMD Ryzen™ 5 PRO 3350G,AMD Ryzen™ 5 PRO 3350G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,4,8
AMD Ryzen™ 3 PRO 3300U,AMD Ryzen™ 3 PRO 3300U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,4
AMD Ryzen™ 3 PRO 3200GE,AMD Ryzen™ 3 PRO 3200GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,4,4
AMD Ryzen™ 3 PRO 3200G,AMD Ryzen™ 3 PRO 3200G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,4,4
AMD Ryzen™ 9 3950X,AMD Ryzen™ 9 3950X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,105,16,32
AMD Ryzen™ 9 3900XT,AMD Ryzen™ 9 3900XT,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,105,12,24
AMD Ryzen™ 9 3900X,AMD Ryzen™ 9 3900X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,105,12,24
AMD Ryzen™ 9 3900 Processor (OEM Only),AMD Ryzen™ 9 3900 Processor (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,12,24
AMD Ryzen™ 7 3800XT,AMD Ryzen™ 7 3800XT,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,105,8,16
AMD Ryzen™ 7 3800X,AMD Ryzen™ 7 3800X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,105,8,16
AMD Ryzen™ 7 3780U Microsoft Surface® Edition,AMD Ryzen™ 7 3780U Microsoft Surface® Edition,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,8
AMD Ryzen™ 7 3750H,AMD Ryzen™ 7 3750H,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,4,8
AMD Ryzen™ 7 3700X,AMD Ryzen™ 7 3700X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,8,16
AMD Ryzen™ 7 3700U,AMD Ryzen™ 7 3700U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,8
AMD Ryzen™ 7 3700C,AMD Ryzen™ 7 3700C,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,8
AMD Ryzen™ 5 3600XT,AMD Ryzen™ 5 3600XT,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,95,6,12
AMD Ryzen™ 5 3600X,AMD Ryzen™ 5 3600X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,95,6,12
AMD Ryzen™ 5 3600,AMD Ryzen™ 5 3600,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
AMD Ryzen™ 5 3580U Microsoft Surface® Edition,AMD Ryzen™ 5 3580U Microsoft Surface® Edition,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,8
AMD Ryzen™ 5 3550H,AMD Ryzen™ 5 3550H,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,4,8
AMD Ryzen™ 5 3500U,AMD Ryzen™ 5 3500U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,8
AMD Ryzen™ 5 3500C,AMD Ryzen™ 5 3500C,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,8
AMD Ryzen™ 5 3500 Processor (OEM Only),AMD Ryzen™ 5 3500 Processor (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,6
AMD Ryzen™ 5 3450U,AMD Ryzen™ 5 3450U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,8
AMD Ryzen™ 5 3400GE (OEM Only),AMD Ryzen™ 5 3400GE (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,4,8
AMD Ryzen™ 5 3400G with Radeon™ RX Vega 11 Graphics,AMD Ryzen™ 5 3400G with Radeon™ RX Vega 11 Graphics,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,4,8
AMD Ryzen™ 3 3350U,AMD Ryzen™ 3 3350U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,4
AMD Ryzen™ 3 3300X,AMD Ryzen™ 3 3300X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,4,8
AMD Ryzen™ 3 3300U,AMD Ryzen™ 3 3300U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,4
AMD Ryzen™ 3 3250U,AMD Ryzen™ 3 3250U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,2,4
AMD Ryzen™ 3 3250C,AMD Ryzen™ 3 3250C,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,2,4
AMD Ryzen™ 3 3200U,AMD Ryzen™ 3 3200U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,2,4
AMD Ryzen™ 3 3200GE (OEM Only),AMD Ryzen™ 3 3200GE (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,4,4
AMD Ryzen™ 3 3200G with Radeon™ Vega 8 Graphics,AMD Ryzen™ 3 3200G with Radeon™ Vega 8 Graphics,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,4,4
AMD Ryzen™ 3 3100,AMD Ryzen™ 3 3100,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,4,8
AMD Athlon™ Gold PRO 3150GE,AMD Athlon™ Gold PRO 3150GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,4,4
AMD Athlon™ Gold PRO 3150G,AMD Athlon™ Gold PRO 3150G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,4,4
AMD Athlon™ PRO 3145B,AMD Athlon™ PRO 3145B,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,2,4
AMD Athlon™ Silver PRO 3125GE,AMD Athlon™ Silver PRO 3125GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,2,4
AMD Athlon™ PRO 3045B,AMD Athlon™ PRO 3045B,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,2,2
AMD Athlon™ Gold 3150U,AMD Athlon™ Gold 3150U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,2,4
AMD Athlon™ Gold 3150GE (OEM Only),AMD Athlon™ Gold 3150GE (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,4,4
AMD Athlon™ Gold 3150G (OEM Only),AMD Athlon™ Gold 3150G (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,4,4
AMD Athlon™ Gold 3150C,AMD Athlon™ Gold 3150C,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,2,4
AMD Athlon™ Silver 3050U,AMD Athlon™ Silver 3050U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,2,2
AMD Athlon™ Silver 3050GE (OEM Only),AMD Athlon™ Silver 3050GE (OEM Only),2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,2,4
AMD Athlon™ Silver 3050e,AMD Athlon™ Silver 3050e,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,6,2,4
AMD Athlon™  Silver 3050C,AMD Athlon™  Silver 3050C,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,2,2
AMD Athlon™ 3000G,AMD Athlon™ 3000G,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,2,4
AMD Athlon™ PRO 300U Mobile Processor with Radeon™ Vega 3 Graphics,AMD Athlon™ PRO 300U Mobile Processor with Radeon™ Vega 3 Graphics,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,2,4
AMD Athlon™ PRO 300GE,AMD Athlon™ PRO 300GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,2,4
AMD Athlon™ 320GE,AMD Athlon™ 320GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,2,4
AMD Athlon™ 300U,AMD Athlon™ 300U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,2,4
AMD Athlon™ 300GE,AMD Athlon™ 300GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,2,4
AMD Athlon™ PRO 200U Mobile Processor with Radeon™ Vega 3 Graphics,AMD Athlon™ PRO 200U Mobile Processor with Radeon™ Vega 3 Graphics,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,2,4
AMD Athlon™ PRO 200GE,AMD Athlon™ PRO 200GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,2,4
AMD Athlon™ 240GE,AMD Athlon™ 240GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,2,4
AMD Athlon™ 220GE,AMD Athlon™ 220GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,2,4
AMD Athlon™ 200GE,AMD Athlon™ 200GE,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,35,2,4
AMD Ryzen™ Threadripper™ 2990WX,AMD Ryzen™ Threadripper™ 2990WX,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,250,32,64
AMD Ryzen™ Threadripper™ 2970WX,AMD Ryzen™ Threadripper™ 2970WX,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,250,24,48
AMD Ryzen™ Threadripper™ 2950X,AMD Ryzen™ Threadripper™ 2950X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,180,16,32
AMD Ryzen™ Threadripper™ 2920X,AMD Ryzen™ Threadripper™ 2920X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,180,12,24
AMD Ryzen™ 7 PRO 2700X,AMD Ryzen™ 7 PRO 2700X,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,95,8,16
AMD Ryzen™ 7 PRO 2700U,AMD Ryzen™ 7 PRO 2700U,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,15,4,8
AMD Ryzen™ 7 PRO 2700,AMD Ryzen™ 7 PRO 2700,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,8,16
AMD Ryzen™ 5 PRO 2600,AMD Ryzen™ 5 PRO 2600,2025-03-20 15:55:30,https://www.amd.com/en/products/specifications/processors.html,local,65,6,12
