name,launch date,source,intended usage,tdp (W),cores,threads
amd a4-9120c,2019-01-06,https://en.wikichip.org/wiki/amd/a4/a4-9120c,Mobile,6.0,2,2.0
amd a6-9220c,2019-01-06,https://en.wikichip.org/wiki/amd/a6/a6-9220c,Mobile,6.0,2,2.0
amd a8 7680,2019-01-17,https://en.wikichip.org/wiki/amd/a8/7680,Desktop,45.0,4,4.0
alchemy au1200-333mgc,2005-05-01,https://en.wikichip.org/wiki/alchemy/au1200-333mgc,Embedded,1.5,1,
alchemy au1200-333mgd,2005-05-01,https://en.wikichip.org/wiki/alchemy/au1200-333mgd,Embedded,1.5,1,
alchemy au1200-333mgf,2005-05-01,https://en.wikichip.org/wiki/alchemy/au1200-333mgf,Embedded,1.5,1,
alchemy au1200-333mgi,2005-05-01,https://en.wikichip.org/wiki/alchemy/au1200-333mgi,Embedded,1.5,1,
alchemy au1200-400mgc,2005-05-01,https://en.wikichip.org/wiki/alchemy/au1200-400mgc,Embedded,1.6,1,
alchemy au1200-400mgd,2005-05-01,https://en.wikichip.org/wiki/alchemy/au1200-400mgd,Embedded,1.6,1,
alchemy au1200-500mgc,2005-05-01,https://en.wikichip.org/wiki/alchemy/au1200-500mgc,Embedded,1.6,1,
alchemy au1200-500mgd,2005-05-01,https://en.wikichip.org/wiki/alchemy/au1200-500mgd,Embedded,1.6,1,
alchemy au1210-333mgd,2007-06-05,https://en.wikichip.org/wiki/alchemy/au1210-333mgd,Embedded,0.92,1,
alchemy au1210-333mgf,2007-06-05,https://en.wikichip.org/wiki/alchemy/au1210-333mgf,Embedded,0.92,1,
alchemy au1210-400mgd,2007-06-05,https://en.wikichip.org/wiki/alchemy/au1210-400mgd,Embedded,1.0,1,
alchemy au1210-400mgf,2007-06-05,https://en.wikichip.org/wiki/alchemy/au1210-400mgf,Embedded,1.0,1,
alchemy au1250-400mgd,2007-06-05,https://en.wikichip.org/wiki/alchemy/au1250-400mgd,Embedded,1.2,1,
alchemy au1250-400mgf,2007-06-05,https://en.wikichip.org/wiki/alchemy/au1250-400mgf,Embedded,1.2,1,
alchemy au1250-500mgd,2007-06-05,https://en.wikichip.org/wiki/alchemy/au1250-500mgd,Embedded,1.3,1,
alchemy au1250-500mgf,2007-06-05,https://en.wikichip.org/wiki/alchemy/au1250-500mgf,Embedded,1.4,1,
alchemy au1250-600mgd,2007-06-05,https://en.wikichip.org/wiki/alchemy/au1250-600mgd,Embedded,1.4,1,
alchemy au1550-333mbc,2004-05-01,https://en.wikichip.org/wiki/alchemy/au1550-333mbc,Embedded,1.35,1,
alchemy au1550-333mbd,2004-05-01,https://en.wikichip.org/wiki/alchemy/au1550-333mbd,Embedded,1.35,1,
alchemy au1550-333mbf,2004-05-01,https://en.wikichip.org/wiki/alchemy/au1550-333mbf,Embedded,1.35,1,
alchemy au1550-333mbi,2004-05-01,https://en.wikichip.org/wiki/alchemy/au1550-333mbi,Embedded,1.35,1,
alchemy au1550-400mbc,2004-05-01,https://en.wikichip.org/wiki/alchemy/au1550-400mbc,Embedded,1.46,1,
alchemy au1550-400mbd,2004-05-01,https://en.wikichip.org/wiki/alchemy/au1550-400mbd,Embedded,1.46,1,
alchemy au1550-500mbc,2004-05-01,https://en.wikichip.org/wiki/alchemy/au1550-500mbc,Embedded,1.44,1,
alchemy au1550-500mbd,2004-05-01,https://en.wikichip.org/wiki/alchemy/au1550-500mbd,Embedded,1.44,1,
amd amd-k6-iiie400acr,2000-09-25,https://en.wikichip.org/wiki/amd/k6-iii%2B/amd-k6-iiie%2B-400acr,Embedded,9.5,1,1.0
amd amd-k6-iiie400atz,2000-09-25,https://en.wikichip.org/wiki/amd/k6-iii%2B/amd-k6-iiie%2B-400atz,Embedded,9.5,1,1.0
amd amd-k6-iiie400icr,2000-09-25,https://en.wikichip.org/wiki/amd/k6-iii%2B/amd-k6-iiie%2B-400icr,Embedded,9.5,1,1.0
amd amd-k6-iiie400itz,2000-09-25,https://en.wikichip.org/wiki/amd/k6-iii%2B/amd-k6-iiie%2B-400itz,Embedded,9.5,1,1.0
amd amd-k6-iiie450acr,2000-09-25,https://en.wikichip.org/wiki/amd/k6-iii%2B/amd-k6-iiie%2B-450acr,Embedded,12.0,1,1.0
amd amd-k6-iiie450apz,2000-09-25,https://en.wikichip.org/wiki/amd/k6-iii%2B/amd-k6-iiie%2B-450apz,Embedded,12.0,1,1.0
amd amd-k6-iiie500acr,2000-09-25,https://en.wikichip.org/wiki/amd/k6-iii%2B/amd-k6-iiie%2B-500acr,Embedded,14.5,1,1.0
amd amd-k6-iiie500anz,2000-09-25,https://en.wikichip.org/wiki/amd/k6-iii%2B/amd-k6-iiie%2B-500anz,Embedded,14.5,1,1.0
amd amd-k6-iiie550acr,2000-09-25,https://en.wikichip.org/wiki/amd/k6-iii%2B/amd-k6-iiie%2B-550acr,Embedded,17.0,1,1.0
amd athlon 200ge,2018-09-06,https://en.wikichip.org/wiki/amd/athlon/200ge,Desktop,35.0,2,4.0
amd athlon 220ge,2018-12-21,https://en.wikichip.org/wiki/amd/athlon/220ge,Desktop,35.0,2,4.0
amd athlon 240ge,2018-12-21,https://en.wikichip.org/wiki/amd/athlon/240ge,Desktop,35.0,2,4.0
amd athlon 3000g,2019-11-20,https://en.wikichip.org/wiki/amd/athlon/3000g,Desktop,35.0,2,4.0
amd athlon 300u,2019-01-06,https://en.wikichip.org/wiki/amd/athlon/300u,Mobile,15.0,2,4.0
amd athlon gold 3150u,2020-01-06,https://en.wikichip.org/wiki/amd/athlon_gold/3150u,Mobile,15.0,2,4.0
amd athlon mp 1000,2001-06-05,https://en.wikichip.org/wiki/amd/athlon_mp/ahx1000ams3c,Server,46.1,1,1.0
amd athlon mp 1200,2001-06-05,https://en.wikichip.org/wiki/amd/athlon_mp/ahx1200ams3c,Server,54.7,1,1.0
amd athlon mp 1500,2001-10-15,https://en.wikichip.org/wiki/amd/athlon_mp/amp1500dms3c,Server,60.0,1,1.0
amd athlon mp 1600,2001-10-15,https://en.wikichip.org/wiki/amd/athlon_mp/amp1600dms3c,Server,62.8,1,1.0
amd athlon mp 1800,2001-10-15,https://en.wikichip.org/wiki/amd/athlon_mp/amp1800dms3c,Server,66.0,1,1.0
amd athlon mp 1900,2001-12-12,https://en.wikichip.org/wiki/amd/athlon_mp/amp1900dms3c,Server,66.0,1,1.0
amd athlon mp 2000,2002-03-13,https://en.wikichip.org/wiki/amd/athlon_mp/amp2000dms3c,Server,66.0,1,1.0
amd athlon mp 2100,2002-06-19,https://en.wikichip.org/wiki/amd/athlon_mp/amp2100dms3c,Server,66.0,1,1.0
amd athlon mp 2200,2002-08-27,https://en.wikichip.org/wiki/amd/athlon_mp/amsn2200dkt3c,Server,60.0,1,1.0
amd athlon mp 2400,2002-12-10,https://en.wikichip.org/wiki/amd/athlon_mp/amsn2400dkt3c,Server,60.0,1,1.0
amd athlon mp 2600,2003-05-06,https://en.wikichip.org/wiki/amd/athlon_mp/amsn2600dut4c,Server,60.0,1,1.0
amd athlon mp 2800,2003-05-06,https://en.wikichip.org/wiki/amd/athlon_mp/amsn2800dut4c,Server,60.0,1,1.0
amd athlon pro 200ge,2018-09-06,https://en.wikichip.org/wiki/amd/athlon/pro_200ge,Desktop,35.0,2,4.0
amd athlon pro 300ge,2019-09-30,https://en.wikichip.org/wiki/amd/athlon/pro_300ge,Desktop,35.0,2,4.0
amd athlon pro 300u,2019-04-08,https://en.wikichip.org/wiki/amd/athlon/pro_300u,Mobile,15.0,2,4.0
amd athlon silver 3050u,2020-01-06,https://en.wikichip.org/wiki/amd/athlon_silver/3050u,Mobile,15.0,2,2.0
amd athlon xp-m 1000,,https://en.wikichip.org/wiki/amd/athlon_xp-m/axml1000gts3b,Mobile,16.0,1,1.0
amd athlon xp-m 1200,,https://en.wikichip.org/wiki/amd/athlon_xp-m/axml1200gts3b,Mobile,16.0,1,1.0
amd athlon xp-m 1300,,https://en.wikichip.org/wiki/amd/athlon_xp-m/axml1300gcs3b,Mobile,16.0,1,1.0
amd athlon xp-m 1400,2003-03-12,https://en.wikichip.org/wiki/amd/athlon_xp-m/axms1400gws3c,Mobile,25.0,1,1.0
amd athlon xp-m 1500,2003-03-12,https://en.wikichip.org/wiki/amd/athlon_xp-m/axms1500gxs3b,Mobile,25.0,1,1.0
amd athlon xp-m 1600,2003-03-12,https://en.wikichip.org/wiki/amd/athlon_xp-m/axms1600gxs3c,Mobile,25.0,1,1.0
amd athlon xp-m 1700,2003-03-12,https://en.wikichip.org/wiki/amd/athlon_xp-m/axms1700gxs3c,Mobile,25.0,1,1.0
amd athlon xp-m 1800,,https://en.wikichip.org/wiki/amd/athlon_xp-m/axms1800gxs4c,Mobile,25.0,1,1.0
amd athlon xp-m 1900,2003-06-17,https://en.wikichip.org/wiki/amd/athlon_xp-m/axmd1900gjq3c,Mobile,35.0,1,1.0
amd athlon xp-m 2000,2003-06-17,https://en.wikichip.org/wiki/amd/athlon_xp-m/axmd2000gjq3c,Mobile,35.0,1,1.0
amd athlon xp-m 2100,2004-03-17,https://en.wikichip.org/wiki/amd/athlon_xp-m/axms2100gxs4b,Mobile,25.0,1,1.0
amd athlon xp-m 2200,2004-07-19,https://en.wikichip.org/wiki/amd/athlon_xp-m/axmd2200gjq4c,Mobile,35.0,1,1.0
amd athlon xp-m 2400,,https://en.wikichip.org/wiki/amd/athlon_xp-m/axmd2400gjq4c,Mobile,35.0,1,1.0
amd athlon xp-m 2600,,https://en.wikichip.org/wiki/amd/athlon_xp-m/axmd2600gjq4d,Mobile,35.0,1,1.0
amd athlon xp-m 950,,https://en.wikichip.org/wiki/amd/athlon_xp-m/axml0950gts3b,Mobile,16.0,1,1.0
intel atom 230,2008-06-03,https://en.wikichip.org/wiki/intel/atom/230,Mobile,4.0,1,2.0
intel atom 330,2008-09-21,https://en.wikichip.org/wiki/intel/atom/330,Mobile,8.0,2,4.0
intel atom c3308,2017-08-15,https://en.wikichip.org/wiki/intel/atom/c3308,Server; Embedded,9.5,2,2.0
intel atom c3338,2017-02-22,https://en.wikichip.org/wiki/intel/atom/c3338,Server; Embedded,9.0,2,2.0
intel atom c3508,2017-08-15,https://en.wikichip.org/wiki/intel/atom/c3508,Server; Embedded,11.25,4,4.0
intel atom c3538,2017-08-15,https://en.wikichip.org/wiki/intel/atom/c3538,Server; Embedded,15.0,4,4.0
intel atom c3558,2017-08-15,https://en.wikichip.org/wiki/intel/atom/c3558,Server; Embedded,16.0,4,4.0
intel atom c3708,2017-08-15,https://en.wikichip.org/wiki/intel/atom/c3708,Server; Embedded,17.0,8,8.0
intel atom c3750,2017-08-15,https://en.wikichip.org/wiki/intel/atom/c3750,Embedded; Server,21.0,8,8.0
intel atom c3758,2017-08-15,https://en.wikichip.org/wiki/intel/atom/c3758,Server; Embedded,25.0,8,8.0
intel atom c3808,2017-08-15,https://en.wikichip.org/wiki/intel/atom/c3808,Server; Embedded,25.0,12,12.0
intel atom c3830,2017-08-15,https://en.wikichip.org/wiki/intel/atom/c3830,Server; Embedded,21.0,12,12.0
intel atom c3850,2017-08-15,https://en.wikichip.org/wiki/intel/atom/c3850,Server; Embedded,25.0,12,12.0
intel atom c3858,2017-08-15,https://en.wikichip.org/wiki/intel/atom/c3858,Server; Embedded,25.0,12,12.0
intel atom c3950,2017-08-15,https://en.wikichip.org/wiki/intel/atom/c3950,Server; Embedded,24.0,16,16.0
intel atom c3955,2017-08-15,https://en.wikichip.org/wiki/intel/atom/c3955,Server; Embedded,32.0,16,16.0
intel atom c3958,2017-08-15,https://en.wikichip.org/wiki/intel/atom/c3958,Server; Embedded,31.0,16,16.0
intel atom n270,2008-06-03,https://en.wikichip.org/wiki/intel/atom/n270,Mobile,2.5,1,2.0
intel atom n280,2009-02-07,https://en.wikichip.org/wiki/intel/atom/n280,Mobile,2.5,1,2.0
intel atom x5-e3930,2017-01-01,https://en.wikichip.org/wiki/intel/atom_x5/x5-e3930,Embedded,6.5,2,2.0
intel atom x5-e3940,2017-01-01,https://en.wikichip.org/wiki/intel/atom_x5/x5-e3940,Embedded,9.5,4,4.0
intel atom x5-e8000,2016-02-08,https://en.wikichip.org/wiki/intel/atom_x5/x5-e8000,Embedded,5.0,4,4.0
intel atom x7-e3950,2017-01-01,https://en.wikichip.org/wiki/intel/atom_x7/x7-e3950,Embedded,12.0,4,4.0
intel atom z500,2008-04-02,https://en.wikichip.org/wiki/intel/atom/z500,Mobile,0.65,1,2.0
intel atom z510,2008-04-02,https://en.wikichip.org/wiki/intel/atom/z510,Mobile,2.0,1,1.0
intel atom z510p,2009-03-02,https://en.wikichip.org/wiki/intel/atom/z510p,Mobile,2.0,1,2.0
intel atom z510pt,2009-03-02,https://en.wikichip.org/wiki/intel/atom/z510pt,Mobile,2.0,1,2.0
intel atom z515,2009-04-08,https://en.wikichip.org/wiki/intel/atom/z515,Mobile,0.65,1,2.0
intel atom z520,2008-04-02,https://en.wikichip.org/wiki/intel/atom/z520,Mobile,2.0,1,2.0
intel atom z520pt,2009-03-02,https://en.wikichip.org/wiki/intel/atom/z520pt,Mobile,2.0,1,2.0
intel atom z530,2008-04-02,https://en.wikichip.org/wiki/intel/atom/z530,Mobile,2.2,1,2.0
intel atom z530p,2009-03-02,https://en.wikichip.org/wiki/intel/atom/z530p,Mobile,2.0,1,2.0
intel atom z540,2008-04-02,https://en.wikichip.org/wiki/intel/atom/z540,Mobile,2.4,1,2.0
intel atom z550,2009-04-08,https://en.wikichip.org/wiki/intel/atom/z550,Mobile,2.4,1,2.0
intel atom z560,2010-06-01,https://en.wikichip.org/wiki/intel/atom/z560,Mobile,2.5,1,2.0
intel atom z600,2010-05-04,https://en.wikichip.org/wiki/intel/atom/z600,Mobile,1.3,1,2.0
intel atom z605,2010-05-04,https://en.wikichip.org/wiki/intel/atom/z605,Mobile,2.2,1,2.0
intel atom z610,2010-05-04,https://en.wikichip.org/wiki/intel/atom/z610,Mobile,1.3,1,2.0
intel atom z612,2010-05-04,https://en.wikichip.org/wiki/intel/atom/z612,Mobile,1.3,1,2.0
intel atom z615,2010-05-04,https://en.wikichip.org/wiki/intel/atom/z615,Mobile,2.2,1,2.0
intel atom z620,2010-05-04,https://en.wikichip.org/wiki/intel/atom/z620,Mobile,1.3,1,2.0
intel atom z625,2010-05-04,https://en.wikichip.org/wiki/intel/atom/z625,Mobile,2.2,1,2.0
intel atom z650,2011-04-11,https://en.wikichip.org/wiki/intel/atom/z650,Mobile,3.0,1,2.0
intel atom z670,2011-04-11,https://en.wikichip.org/wiki/intel/atom/z670,Mobile,3.0,1,2.0
baikal electronics baikal-t1,2016-02-01,https://en.wikichip.org/wiki/baikal/baikal-t1,Embedded,5.0,2,2.0
intel celeron 1007u,2013-01-20,https://en.wikichip.org/wiki/intel/celeron/1007u,Mobile,17.0,2,2.0
intel celeron 3755u,2015-01-05,https://en.wikichip.org/wiki/intel/celeron/3755u,Mobile,15.0,2,2.0
intel celeron 3855u,2015-12-27,https://en.wikichip.org/wiki/intel/celeron/3855u,Mobile,15.0,2,2.0
intel celeron 3865u,2017-01-03,https://en.wikichip.org/wiki/intel/celeron/3865u,Mobile,15.0,2,2.0
intel celeron 3955u,2015-12-27,https://en.wikichip.org/wiki/intel/celeron/3955u,Mobile,15.0,2,2.0
intel celeron 3965u,2017-01-03,https://en.wikichip.org/wiki/intel/celeron/3965u,Mobile,15.0,2,2.0
intel celeron 3965y,,https://en.wikichip.org/wiki/intel/celeron/3965y,Mobile,6.0,2,2.0
intel celeron 4205u,2019-01-01,https://en.wikichip.org/wiki/intel/celeron/4205u,Mobile,15.0,2,2.0
intel celeron 4305u,2019-04-16,https://en.wikichip.org/wiki/intel/celeron/4305u,Mobile,15.0,2,2.0
intel celeron 787,2011-07-01,https://en.wikichip.org/wiki/intel/celeron/787,Mobile,17.0,1,1.0
intel celeron 797,2012-01-01,https://en.wikichip.org/wiki/intel/celeron/797,Mobile,17.0,1,1.0
intel celeron 807,2012-07-01,https://en.wikichip.org/wiki/intel/celeron/807,Mobile,17.0,1,2.0
intel celeron 807ue,2012-07-01,https://en.wikichip.org/wiki/intel/celeron/807ue,Embedded,10.0,1,1.0
intel celeron 817,2012-01-01,https://en.wikichip.org/wiki/intel/celeron/817,Mobile,17.0,2,2.0
intel celeron 827,2012-01-01,https://en.wikichip.org/wiki/intel/celeron/827,Mobile,17.0,1,1.0
intel celeron 827e,2011-07-01,https://en.wikichip.org/wiki/intel/celeron/827e,Embedded,17.0,1,1.0
intel celeron 837,2012-01-01,https://en.wikichip.org/wiki/intel/celeron/837,Mobile,17.0,2,2.0
intel celeron 847,2011-06-01,https://en.wikichip.org/wiki/intel/celeron/847,Mobile,17.0,2,2.0
intel celeron 847e,2011-06-01,https://en.wikichip.org/wiki/intel/celeron/847e,Embedded,17.0,2,2.0
intel celeron 857,2011-07-01,https://en.wikichip.org/wiki/intel/celeron/857,Mobile,17.0,2,2.0
intel celeron 867,2012-01-01,https://en.wikichip.org/wiki/intel/celeron/867,Mobile,17.0,2,2.0
intel celeron 877,2012-07-01,https://en.wikichip.org/wiki/intel/celeron/877,Mobile,17.0,2,2.0
intel celeron 887,2012-09-01,https://en.wikichip.org/wiki/intel/celeron/887,Mobile,17.0,2,2.0
intel celeron 887e,2012-09-01,https://en.wikichip.org/wiki/intel/celeron/887e,Embedded,17.0,2,2.0
intel celeron 897,2012-01-01,https://en.wikichip.org/wiki/intel/celeron/897,Mobile,17.0,2,2.0
intel celeron b710,2011-06-01,https://en.wikichip.org/wiki/intel/celeron/b710,Mobile,35.0,1,1.0
intel celeron b720,2012-01-01,https://en.wikichip.org/wiki/intel/celeron/b720,Mobile,35.0,1,1.0
intel celeron b730,2012-07-01,https://en.wikichip.org/wiki/intel/celeron/b730,Mobile,35.0,1,2.0
intel celeron b800,2011-06-01,https://en.wikichip.org/wiki/intel/celeron/b800,Mobile,35.0,2,2.0
intel celeron b810,2011-03-14,https://en.wikichip.org/wiki/intel/celeron/b810,Mobile,35.0,2,2.0
intel celeron b810e,2011-06-01,https://en.wikichip.org/wiki/intel/celeron/b810e,Embedded,35.0,2,2.0
intel celeron b815,2012-01-01,https://en.wikichip.org/wiki/intel/celeron/b815,Mobile,35.0,2,2.0
intel celeron b820,2012-07-01,https://en.wikichip.org/wiki/intel/celeron/b820,Mobile,35.0,2,2.0
intel celeron b830,2011-07-01,https://en.wikichip.org/wiki/intel/celeron/b830,Mobile,35.0,2,2.0
intel celeron b840,2011-07-01,https://en.wikichip.org/wiki/intel/celeron/b840,Mobile,35.0,2,2.0
intel celeron b860e,2012-01-01,https://en.wikichip.org/wiki/intel/celeron/b860e,Embedded,35.0,2,2.0
intel celeron g3900,2015-10-19,https://en.wikichip.org/wiki/intel/celeron/g3900,Desktop,51.0,2,2.0
intel celeron g3900e,2016-01-02,https://en.wikichip.org/wiki/intel/celeron/g3900e,Embedded,35.0,2,2.0
intel celeron g3900t,2015-10-19,https://en.wikichip.org/wiki/intel/celeron/g3900t,Embedded,35.0,2,2.0
intel celeron g3900te,2015-10-19,https://en.wikichip.org/wiki/intel/celeron/g3900te,Embedded,35.0,2,2.0
intel celeron g3902e,2016-01-02,https://en.wikichip.org/wiki/intel/celeron/g3902e,Embedded,25.0,2,2.0
intel celeron g3920,2015-10-19,https://en.wikichip.org/wiki/intel/celeron/g3920,Desktop,51.0,2,2.0
intel celeron g3930,2017-01-03,https://en.wikichip.org/wiki/intel/celeron/g3930,Desktop,51.0,2,2.0
intel celeron g3930e,2017-06-12,https://en.wikichip.org/wiki/intel/celeron/g3930e,Desktop; Embedded,54.0,2,2.0
intel celeron g3930t,2017-01-03,https://en.wikichip.org/wiki/intel/celeron/g3930t,Desktop,35.0,2,2.0
intel celeron g3930te,2017-06-12,https://en.wikichip.org/wiki/intel/celeron/g3930te,Desktop; Embedded,35.0,2,2.0
intel celeron g3950,2017-01-03,https://en.wikichip.org/wiki/intel/celeron/g3950,Desktop,51.0,2,2.0
intel celeron g4900,2018-04-02,https://en.wikichip.org/wiki/intel/celeron/g4900,Desktop,54.0,2,2.0
intel celeron g4900t,2018-04-02,https://en.wikichip.org/wiki/intel/celeron/g4900t,Desktop,35.0,2,2.0
intel celeron g4920,2018-04-02,https://en.wikichip.org/wiki/intel/celeron/g4920,Desktop,54.0,2,2.0
intel celeron g4930,2019-04-23,https://en.wikichip.org/wiki/intel/celeron/g4930,Desktop,54.0,2,2.0
intel celeron g4930t,2019-04-23,https://en.wikichip.org/wiki/intel/celeron/g4930t,Desktop; Embedded,35.0,2,2.0
intel celeron g4950,2019-04-23,https://en.wikichip.org/wiki/intel/celeron/g4950,Desktop,54.0,2,2.0
intel celeron j3060,2016-01-15,https://en.wikichip.org/wiki/intel/celeron/j3060,Desktop,6.0,2,2.0
intel celeron j3160,2016-01-15,https://en.wikichip.org/wiki/intel/celeron/j3160,Desktop,6.0,4,4.0
intel celeron j3355,2016-08-30,https://en.wikichip.org/wiki/intel/celeron/j3355,Desktop,10.0,2,2.0
intel celeron j3455,2016-08-30,https://en.wikichip.org/wiki/intel/celeron/j3455,Desktop,10.0,4,4.0
intel celeron j4005,2017-12-11,https://en.wikichip.org/wiki/intel/celeron/j4005,Desktop,10.0,2,2.0
intel celeron j4105,2017-12-11,https://en.wikichip.org/wiki/intel/celeron/j4105,Desktop,10.0,4,4.0
intel celeron n3000,2015-03-01,https://en.wikichip.org/wiki/intel/celeron/n3000,Mobile,4.0,2,2.0
intel celeron n3010,2016-01-10,https://en.wikichip.org/wiki/intel/celeron/n3010,Mobile,4.0,2,2.0
intel celeron n3050,2015-03-01,https://en.wikichip.org/wiki/intel/celeron/n3050,Mobile,6.0,2,2.0
intel celeron n3060,2016-01-15,https://en.wikichip.org/wiki/intel/celeron/n3060,Mobile,6.0,2,2.0
intel celeron n3150,2015-03-01,https://en.wikichip.org/wiki/intel/celeron/n3150,Mobile,6.0,4,4.0
intel celeron n3160,2016-01-15,https://en.wikichip.org/wiki/intel/celeron/n3160,Mobile,4.0,4,4.0
intel celeron n3350,2016-08-30,https://en.wikichip.org/wiki/intel/celeron/n3350,Mobile,6.0,2,2.0
intel celeron n3450,2016-08-30,https://en.wikichip.org/wiki/intel/celeron/n3450,Mobile,6.0,4,4.0
intel celeron n4000,2017-12-11,https://en.wikichip.org/wiki/intel/celeron/n4000,Mobile,6.0,2,2.0
intel celeron n4100,2017-12-11,https://en.wikichip.org/wiki/intel/celeron/n4100,Mobile,6.0,4,4.0
intel celeron p4500,2010-03-28,https://en.wikichip.org/wiki/intel/celeron/p4500,Mobile; Embedded,35.0,2,2.0
intel celeron p4505,2010-03-28,https://en.wikichip.org/wiki/intel/celeron/p4505,Mobile; Embedded,35.0,2,2.0
intel celeron p4600,2010-03-28,https://en.wikichip.org/wiki/intel/celeron/p4600,Mobile,35.0,2,2.0
intel celeron u3400,2010-05-24,https://en.wikichip.org/wiki/intel/celeron/u3400,Mobile,18.0,2,2.0
intel celeron u3405,2010-08-15,https://en.wikichip.org/wiki/intel/celeron/u3405,Mobile; Embedded,18.0,2,2.0
intel celeron u3600,2011-01-11,https://en.wikichip.org/wiki/intel/celeron/u3600,Mobile,18.0,2,2.0
intel core i3-1000g1,2019-08-01,https://en.wikichip.org/wiki/intel/core_i3/i3-1000g1,Mobile,9.0,2,4.0
intel core i3-1000g4,2019-08-01,https://en.wikichip.org/wiki/intel/core_i3/i3-1000g4,Mobile,9.0,2,4.0
intel core i3-1005g1,2019-08-01,https://en.wikichip.org/wiki/intel/core_i3/i3-1005g1,Mobile,15.0,2,4.0
intel core i3-2308m,2011-02-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2308m,Mobile,35.0,2,4.0
intel core i3-2310e,2011-02-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2310e,Embedded,35.0,2,4.0
intel core i3-2310m,2011-02-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2310m,Mobile,35.0,2,4.0
intel core i3-2312m,2011-06-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2312m,Mobile,35.0,2,4.0
intel core i3-2328m,2012-09-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2328m,Mobile,35.0,2,4.0
intel core i3-2330e,2011-06-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2330e,Embedded,35.0,2,4.0
intel core i3-2330m,2011-06-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2330m,Mobile,35.0,2,4.0
intel core i3-2332m,2011-09-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2332m,Mobile,35.0,2,4.0
intel core i3-2340ue,2011-06-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2340ue,Embedded,17.0,2,4.0
intel core i3-2348m,2013-01-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2348m,Mobile,35.0,2,4.0
intel core i3-2350lm,2011-10-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2350lm,Mobile,17.0,2,4.0
intel core i3-2350m,2011-10-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2350m,Mobile,35.0,2,4.0
intel core i3-2355m,2012-01-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2355m,Mobile,17.0,2,4.0
intel core i3-2357m,2011-06-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2357m,Mobile,17.0,2,4.0
intel core i3-2365m,2012-09-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2365m,Mobile,17.0,2,4.0
intel core i3-2367m,2011-10-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2367m,Mobile,17.0,2,4.0
intel core i3-2370lm,2012-01-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2370lm,Mobile,17.0,2,4.0
intel core i3-2370m,2012-01-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2370m,Mobile,35.0,2,4.0
intel core i3-2375m,2013-01-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2375m,Mobile,17.0,2,4.0
intel core i3-2377m,2012-09-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2377m,Mobile,17.0,2,4.0
intel core i3-2390m,2012-01-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2390m,Mobile,35.0,2,4.0
intel core i3-2393m,2011-08-14,https://en.wikichip.org/wiki/intel/core_i3/i3-2393m,Mobile,35.0,2,4.0
intel core i3-2394m,2011-10-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2394m,Mobile,35.0,2,4.0
intel core i3-2395m,2012-01-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2395m,Mobile,35.0,2,4.0
intel core i3-2397m,2012-01-01,https://en.wikichip.org/wiki/intel/core_i3/i3-2397m,Mobile,17.0,2,4.0
intel core i3-330e,2010-01-07,https://en.wikichip.org/wiki/intel/core_i3/i3-330e,Mobile; Embedded,35.0,2,4.0
intel core i3-330m,2010-01-07,https://en.wikichip.org/wiki/intel/core_i3/i3-330m,Mobile,35.0,2,4.0
intel core i3-330um,2010-05-24,https://en.wikichip.org/wiki/intel/core_i3/i3-330um,Mobile,18.0,2,4.0
intel core i3-350m,2010-01-07,https://en.wikichip.org/wiki/intel/core_i3/i3-350m,Mobile,35.0,2,4.0
intel core i3-370m,2010-06-22,https://en.wikichip.org/wiki/intel/core_i3/i3-370m,Mobile,35.0,2,4.0
intel core i3-380m,2010-09-26,https://en.wikichip.org/wiki/intel/core_i3/i3-380m,Mobile,35.0,2,4.0
intel core i3-380um,2010-10-01,https://en.wikichip.org/wiki/intel/core_i3/i3-380um,Mobile,18.0,2,4.0
intel core i3-390m,2011-01-11,https://en.wikichip.org/wiki/intel/core_i3/i3-390m,Mobile,35.0,2,4.0
intel core i3-6006u,2016-11-10,https://en.wikichip.org/wiki/intel/core_i3/i3-6006u,Mobile,15.0,2,4.0
